,id,img,label,text
6496,36541,img/36541.png,1,bruhh.. white ppl give me a headache
9737,13285,img/13285.png,0,hope on a rope it's what everyone's been waiting for!
10195,84517,img/84517.png,0,"you said the vehicles aren't owned by members of the ppa... ...the lie detector determined, that was a lie"
370,26031,img/26031.png,0,muslims in a predominantly christian nation christians in a predominantly muslim nation
6294,14869,img/14869.png,0,"islam is the religion of peace piece of you over here, piece of you over there"
573,8632,img/08632.png,1,"""why do you have to punch a hole in the wall when you get upset?"" white guys: it defines who i am"
11502,93162,img/93162.png,0,jewish travel trailer
10090,60794,img/60794.png,1,what every muslim looks like to me
9427,19508,img/19508.png,1,the definition of utter disgust in plain black and white
4105,64283,img/64283.png,0,when you're caught staring at a goat and your wife gives you that face
3394,16039,img/16039.png,0,pakistanis when indian pages posts any posts
11774,93758,img/93758.png,0,"everyone is like him not all of us look the same but since he is a human being, my door is always open to good indviduals"
4242,31586,img/31586.png,1,hurry up and hide your valuables
5458,35912,img/35912.png,1,"i don't always marry first graders.. ...but when i do i wait until they are third graders before i violate them like my goats stay violent, brutal, and backward my friends"
2268,62384,img/62384.png,0,whenever your owner walks to fast !
954,94361,img/94361.png,0,when you can't wait for them to cut the cake
6661,48125,img/48125.png,1,"damn it john, leave stevie alone"
503,65320,img/65320.png,1,what's the difference between a cow and the holocaust? you can't milk a cow for 75 years
7037,10574,img/10574.png,0,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!"
7832,42509,img/42509.png,0,"tell me this... did we ever see obama's school records, his tax returns, his social security records, or his selective service records?"
8648,26985,img/26985.png,1,i just heard my girlfriend is pregnant
9022,54703,img/54703.png,0,this old picture brings tears to my eyes! that baby is so cute!
8867,47183,img/47183.png,0,taking the liberals to a whole new level
11509,56120,img/56120.png,0,monkey pox escaped from biazoo
1007,70132,img/70132.png,1,i am peacful! don't believe me? then i will blow you up
10128,23014,img/23014.png,0,lookin fly for london fashion week
961,45036,img/45036.png,0,"once a year, women go completely crazy for about 365 days"
3577,25197,img/25197.png,1,"it's a simple grammar question leeroy! ""what cames at the end of a sentence?"" parole ?"
9802,3164,img/03164.png,1,party tonight? i'm down
660,91283,img/91283.png,0,we want sharia law !! well.... go home
11595,83470,img/83470.png,0,bring on the refugees im fucking ready
7374,31948,img/31948.png,0,the left can't meme because the left is a meme
10848,27961,img/27961.png,1,this one is called sexy times with that sheep of mine
8410,69732,img/69732.png,1,latinos for me! that's like roaches for raid!
6479,56134,img/56134.png,0,meanwhile at the isis strip club
5041,7825,img/07825.png,0,men and women are sacrificing their lives doing this so that we can live peacfully in the comfort of our homes
6005,9432,img/09432.png,0,you've been hungerstruck!!
516,90165,img/90165.png,0,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs'
9102,40395,img/40395.png,0,a rare image of someone pull starting an 1823 automated cotton picker..
3609,8372,img/08372.png,0,wave hello make someone smile
10963,42659,img/42659.png,1,sorry i'm late. having tranny problems
3433,96514,img/96514.png,0,got crap for brains??? make sure you wear your diaper
10847,65430,img/65430.png,1,first step to make asian rice: wash the chicken
6334,43680,img/43680.png,0,if security is this important at our airports... ...shouldn't it be this important at our borders too?
6051,76104,img/76104.png,1,protect america from boatloads of refugees fleeing scandinavia's socialist tyranny
8158,24931,img/24931.png,0,apparently the british public can't put their finger on the problem
3474,21048,img/21048.png,0,"beep! beep! i'm a milk truck go home, bessie. you're drunk"
10696,82574,img/82574.png,1,most of their rape cases go unreported. since goats can't talk
9762,13907,img/13907.png,0,new fishing school
6671,81943,img/81943.png,0,the look you have when your dad cuts your hair
12055,27456,img/27456.png,0,didn't get bought today success!
9548,69421,img/69421.png,1,when they laugh about your 9cm in the change room but they haven't seen your 9 mm yet
7639,49836,img/49836.png,1,that face you make when 17 of your schoolmates have been shot dead and you're about to go on tv
5000,70284,img/70284.png,0,how to get a black guy to see his baby
3015,32189,img/32189.png,0,the look after being told something idiotic be like
5255,2657,img/02657.png,1,oh look someone's returning a broken sandwich maker to walmart
8124,89675,img/89675.png,0,if y'all only knew it be the baddest one on that shit cocaine users weed users
1643,98574,img/98574.png,0,blasts meme and parody pages shares posts from the babylon bee
462,67415,img/67415.png,1,the tranny your you been girlfriend fucking
2016,25170,img/25170.png,0,my husband is always pushing me around... and talking behind my back
5908,24567,img/24567.png,1,just ordered the new anne frank puzzle
9828,81527,img/81527.png,0,what do gangsters and monkeys have in common
2567,29178,img/29178.png,1,kon'nichiwa anata wa fucking nigger
10253,19672,img/19672.png,1,got any more dumb white people
9695,6931,img/06931.png,0,the newest hate group the dumb stupid klan
11777,3149,img/03149.png,0,harambe santa
10252,50348,img/50348.png,1,asians be like switching to fullscreen mode
3134,71596,img/71596.png,0,rare photo of two us soldiers held up in japanese war camp
6521,37128,img/37128.png,0,"there's incest, and then there's sisterfister incest!"
1202,48136,img/48136.png,0,meanwhile at the isis strip club
550,97816,img/97816.png,0,good skeleton
3638,51462,img/51462.png,1,we can kill as many as we want and your stupid government keeps bringing us in
8832,1726,img/01726.png,1,a real man loads the dishwasher every night
2897,34190,img/34190.png,0,"hitler, the leader of the nazi's"
8326,1953,img/01953.png,1,muslim +hunt = less muslims
5220,65041,img/65041.png,0,"when it is time, rest assured america. when the enemy brings it to our soil, we will bring it to them we dipped this shit in bacon grease mixed with bacon juice smothered in hate"
10986,75608,img/75608.png,1,thanksgiving in china
9442,95173,img/95173.png,0,take the third reich and then the first left?
8723,34018,img/34018.png,1,fuck the catholics fuck the catholic church fuck the pope
5288,74502,img/74502.png,0,when petting cats... be sure not to activate their murder button
7288,41376,img/41376.png,0,"fine, i'li keep calling them seagulls.. ...but, beach chickens sounds better"
10680,51368,img/51368.png,1,"ay, tone. why dey bakin' bread and cookies if everyone's gettin' whacked?"
1677,1568,img/01568.png,1,do you think a terrorist has or could infiltrate our goverment ???
2330,59024,img/59024.png,0,dear diary: i miss fucking!
6124,6845,img/06845.png,1,"""whatcha thinkin' about, liberal cuck""? ""antifa getting their asses kicked, crying about the election, loving islam goatshaggers, butt sex, crying, more crying, and stuff..."""
5896,59682,img/59682.png,0,1 plus 1 equals 57 it dosent well fuck u
8743,95176,img/95176.png,0,notice how the kenyan skidmark has been silent about the mueller report?
2882,90126,img/90126.png,1,when you have to hold her like this at night because she steals
8248,32017,img/32017.png,0,i want to be inside your lady garden gnomesaying?
6815,43826,img/43826.png,0,king kong
9473,68043,img/68043.png,1,plays uno steals all the green cards
1447,56942,img/56942.png,0,this is nothing wait til you see my stamp collection
984,93068,img/93068.png,0,"""hi. i'm the electrician. i'm here to remove your shorts, and check your box."""
1673,50372,img/50372.png,1,he said he a lil' bad ass so i hate this tendies in front of him
11596,98361,img/98361.png,0,it's hump day!!! shit!!!!
2316,31560,img/31560.png,0,oh man my parents are going to kill me
9451,4621,img/04621.png,0,you are what you eat meanwhile in africa
5368,71482,img/71482.png,0,i felt a great disturbance in the force as if a million snowflakes all melted at once
5186,8176,img/08176.png,1,notice how the kenyan skidmark has been silent about the mueller report?
6693,78062,img/78062.png,0,questioning america's support for fascist israel ... is unacceptable
4965,70346,img/70346.png,0,shits about to get real
11971,9256,img/09256.png,0,stop saying my religion is violent.. i will be very sad
9462,93041,img/93041.png,0,"""who's gonna make the sandwiches? what do we do with all these sandwiches?"""
3646,79125,img/79125.png,1,its national hebrew day   go pick up a hot girl
8133,75106,img/75106.png,0,when you find someone with the same taste in memes
6133,53407,img/53407.png,0,i am pro oxygen sweet beautiful oxygen liberals
10454,61597,img/61597.png,1,when you realize you're pregnant because you pull out your tampon but all the cotton was mysteriously picked off
8468,4268,img/04268.png,1,guess which one is which? 1. transgender; 2. suicide bomber or 3. a floor lamp
11818,14732,img/14732.png,0,after a hard day of hunting
10269,36029,img/36029.png,1,stupid neighbours woke me up
10774,12638,img/12638.png,1,"tortured... by my own fellow men... focus, jesus! snap out of it. no! it's payback time"
5024,97314,img/97314.png,0,it all depends on how you treat her
10428,19346,img/19346.png,0,these women have access to top secret classified information let that sink in
3850,60789,img/60789.png,0,"musslamic democrat, ilhan omar, has threatened members of congress she's 's told several republicans that she'll send them ""shawarma"" to ""give them a taste of her culture"" share to say arrest her now!"
7005,43207,img/43207.png,0,control the narrative still think all them shootings are done by black people. they are playing chess not checkers
5099,13675,img/13675.png,0,the fresh prince
8873,97132,img/97132.png,0,in the muslim world all gay men are well hung
4156,95821,img/95821.png,1,i don't know how to deal with black people but i guess i'll take a shot at it
11767,45701,img/45701.png,0,spend alot of time with your loved ones
2443,12576,img/12576.png,0,becky lemme smash
5229,59128,img/59128.png,1,a head diaper is required when you have shit for brains
11408,24798,img/24798.png,0,ha!! i won an award!!
5419,82163,img/82163.png,1,please make them white
10823,86502,img/86502.png,1,they have only nightmares. because the last one who had a dream got shot
10282,43529,img/43529.png,0,when your actively avoiding your responsibilities while trying to look busy
11403,25380,img/25380.png,0,instagram cadburyaust who yours to? view all women deserve equal rights and lefts liked by lazedmemez and others i'm sorry if this offends fucked view comment comment
1675,87023,img/87023.png,1,please in the name of the lord let us all pray for jackson's safety. most black gay men in america will get hiv says cdc
4903,21674,img/21674.png,1,"hey bro i'm not racist bro but ever noticed poo coloured women are loud, ugly, stupid, fat and act like primates? i haven't noticed that"
629,67894,img/67894.png,1,what's the difference between a jew and a pizza a pizza doesn't scream in the oven
8412,87253,img/87253.png,1,all muslims are a danger to us citizens! except the rich ones of course
7684,42653,img/42653.png,0,we will rebuild
7274,61037,img/61037.png,1,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. """
4301,65024,img/65024.png,1,i don't always get called a homophobe but when i do the people saying it always look like retards
2124,37058,img/37058.png,1,"when blacks started wearing their pants low, white people called it ""saggin."" spell saggin backwards... those sneaky white people"
7118,24870,img/24870.png,1,i slipped and fell on black ice i thought it was regular ice but when i got up my wallet was gone
3829,90625,img/90625.png,1,found a picture of your mother's womb
2908,58016,img/58016.png,0,mr free shit and bullshit mrs
845,49076,img/49076.png,0,i want your feet to be my kid's jannah
1135,56231,img/56231.png,0,anne frank hid from the nazis for 2 years
2109,56249,img/56249.png,0,who did this
10176,60193,img/60193.png,1,would ya look at that this dryer comes with a free dishwasher
5447,1746,img/01746.png,0,everyone told me you gonna be a blessing
12529,93754,img/93754.png,0,when you just realize that you forgot to take the cake out of the oven
11296,92640,img/92640.png,0,the original amazon
11101,14056,img/14056.png,1,4 ways to boil vegetables
2542,83402,img/83402.png,0,my car had some trouble i need to take it to a mechanic
4391,53187,img/53187.png,0,this moment changed the world
1200,4591,img/04591.png,0,rep. ilhan omar: 9/11 was 'some people did something' here's your something 2977 people dead by terrorism
6349,91675,img/91675.png,0,stop saying we are terrorists muslims are not terrorists
7178,82704,img/82704.png,0,just a moroccan gentleman playing on on his guembry
509,36981,img/36981.png,0,"when someone says, ""money can't buy happiness."" then explain these."
5713,42175,img/42175.png,0,snakes can open their mouth wider to consume larger animals
8315,86917,img/86917.png,0,i was craving five guys before it was a restaurant
11153,52896,img/52896.png,1,this has no place on american soil
6717,72580,img/72580.png,0,the hardest part to eat in a vegetable
7134,85793,img/85793.png,0,run over by bacon truck on way to suicide mission ''
6762,56948,img/56948.png,0,i pray to our lord and saviour to bless this melon
1994,27048,img/27048.png,0,handjobs sold seperately
8284,42185,img/42185.png,0,if you make a camp to help kids with adhd is it a conentration camp?
4332,14082,img/14082.png,1,face down. ass up. that's the way we like allah
12090,48195,img/48195.png,0,the face you make when one of those damn apes cancels your show
5201,76342,img/76342.png,1,it's a boy! congratulations harry & meghan
8392,62758,img/62758.png,1,"i am sikh and tired of being called muslim! we're the 7-11 people, not the 9/11 people!"
10423,52710,img/52710.png,1,loading the dishwasher in the back solid move
1674,3418,img/03418.png,0,i got a flat on my way to the store
7727,56340,img/56340.png,1,"""comedian"" sarah silverman says pro-life laws ""make me want to eat an aborted fetus"" then one day for no reason at all they started putting people in camps"
8489,17594,img/17594.png,1,life is like a bag of jelly beans nobody likes the black ones
339,38490,img/38490.png,0,"""people are tired of the same, old ideas"" says the 74 year old socialist"
1464,72936,img/72936.png,0,ever hear something so stupid it gives you forest whitaker eye
11905,98604,img/98604.png,0,free couples photo for 10 minutes only
10276,93046,img/93046.png,0,"muslim terrorist, spy anti semite the poster child of the left"
9600,59167,img/59167.png,0,"i'm not racist, but... racist memes are allowed, right?"
9507,57823,img/57823.png,0,"bitches be like no weave, no makeup, no lashes, no eyebrows & no filter. all natural"
6423,12843,img/12843.png,0,when you have to race to see who gets to the playground quicker
12325,37690,img/37690.png,0,congratulations it's non binary
789,92314,img/92314.png,1,the difference between you and hitler at least hitler could use an oven
3611,16389,img/16389.png,1,"according to women,there are 3 men in this pic"
4735,36710,img/36710.png,0,rise of the planet of the apes (1963)
4397,49607,img/49607.png,0,when it's your first day in prison and you accidentally drop the soap but it lowkey wasn't an accident this is when the fun begins
2246,7931,img/07931.png,1,how black people became christians
10435,43127,img/43127.png,0,"it's taekwondo, not taekwondon't"
1211,57348,img/57348.png,1,see? i fuckin told you a little foil on top keeps them jewsy medium rare is best
11610,26739,img/26739.png,0,they're all so tall ... because they have great genes
1210,82346,img/82346.png,0,my goal for 2018 is to accomplish the goals of 2017 which i hould have done in 2016 because i promised them in 2014and planned them in 2013
2970,58491,img/58491.png,0,because of trump walmart is selling american made appliances again
8304,71058,img/71058.png,1,when you haven't stolen anything in a week
11462,58621,img/58621.png,0,when the entire world accuses you of conquering the holy land and killing muslims
2796,98421,img/98421.png,1,"taking on a job at the morgue, ernie has finally found a way to do good in the world. if all those girls die as virgins, they should at least not be buried as such"
5778,98654,img/98654.png,0,that face she makes when ahmed hits the g-spot
8438,35691,img/35691.png,1,da look dog gave mina after they fucked that tranny together
3088,30481,img/30481.png,0,him: you seen my cat lately jill?
8798,39076,img/39076.png,0,playing with the monkeys in thailand
8291,72318,img/72318.png,1,"trayvon martin update ever since he turned white, he stopped being a criminal"
10086,41602,img/41602.png,1,ever wondered why atheists are so stupid? because not believing in something does not require a single brain cell
10448,53942,img/53942.png,1,"they are like manure spread them out and they help everything grow better, but keep them in one big pile and they stink horribly"
9994,3924,img/03924.png,1,three k's a day keeps the minorities away
1455,19543,img/19543.png,1,whats the difference between boy scouts and jews? boy scouts come back from camp
6890,79168,img/79168.png,0,immigrant problem problem fixed
4651,20374,img/20374.png,1,new zealand: dozens dead in mass shooting usa: -first time?
615,18597,img/18597.png,0,they stole ma chickin i stole their life
7891,34526,img/34526.png,0,let me remind you i brutally beat my girlfriends there is plenty of evidence including a police report. i'm still #2 at the dnc and my party is silent about the matter
4001,67029,img/67029.png,0,i only wear silk panties cotton ones remind me of slavery
6602,71459,img/71459.png,1,partial arts
9866,32564,img/32564.png,0,a fiery blasts rocks the world trade center after being hit by two planes
2388,35692,img/35692.png,0,my wife threw me out after she caught me measuring my cock it just reaches the back of her sisters throat!
3729,79068,img/79068.png,1,these wind chimes dont make a sound i guess i should have known the black ones wouldn't work
5204,69427,img/69427.png,0,of all things this is how you use the power of the internet
2874,50789,img/50789.png,1,immigrant problem problem fixed
11643,49537,img/49537.png,0,fast and the fuhrerious
8246,27318,img/27318.png,0,over heard my daughter telling her friend she was curious what it would be like to date a black guy so ... i showed her!
8537,13647,img/13647.png,1,she said girls run the world... so i told her get back in the kitchen
4050,5916,img/05916.png,0,"hey, i just met you, and this is crazy, this is my grenade so blow me, maybe?"
3075,24501,img/24501.png,0,when one of your neighbor's goats strays away from the herd now this looks like a job for me
9109,91638,img/91638.png,0,the gas bill is too damn high
12054,3876,img/03876.png,0,my dog loves the attention
8858,84107,img/84107.png,0,i ordered a dishwasher and they sent me a sandwich maker
6581,82914,img/82914.png,0,you should vote for me because i do not suck! we already knew that!
10303,68321,img/68321.png,0,"i don't know how it happened, one moment i was on my bike next thing i knew, i woke up in a hospital"
7990,61425,img/61425.png,0,its white it's a house what difference at this point does it make?
7815,58312,img/58312.png,1,"here's all you need to know about men and women. women are crazy, men are stupid. the main reason women are crazy is because men are stupid"
6597,67498,img/67498.png,0,biggest mistake in american history
6623,82946,img/82946.png,1,i love you darling stupid i am here
1315,76489,img/76489.png,0,been talking shit about trump since day one now crying like bitches after getting called out
5777,27518,img/27518.png,0,"what's the difference between oral sex and anal sex? a: oral sex makes your day, but anal sex makes my hole weak"
5651,26784,img/26784.png,1,black people: *exist* lmm: it's free real estate
11588,81276,img/81276.png,0,that face you make when you accidentally walk into the women's restroom
620,16278,img/16278.png,1,"i played baseball with a bunch of orphans yesterday. i won, because none of them knew where home was"
8328,13906,img/13906.png,0,the results of putting a starbucks next to an outdoor basketball court
5803,20395,img/20395.png,0,michael j fox will always be marty mcfly to me
10465,92601,img/92601.png,1,i do not like black people
9276,47162,img/47162.png,1,what do these two have in common? they both are good at sucking they both come with a bag
8177,57438,img/57438.png,1,"""ay,tone. so da franks was transferred to multiple camps. shouldn't they have whacked her da first time? doesn't seem very efficient."""
6115,46138,img/46138.png,0,"they had us in the first half, not gonna lie honey, having a small dick is not a big deal i know it darling, but i'd prefer if you did not have any"
5961,53270,img/53270.png,1,"dem goys after they've exterminated every jew on god's green earth they had us in the first half, not gonna lie"
7761,4782,img/04782.png,0,adorable african kid appreciating life
1066,68531,img/68531.png,1,"killing black people is like saying the n-word.. they do it all the time, but get really angry when white people join in"
309,40897,img/40897.png,0,"with sensitive ass people, my sense of humor is way too fucked up for that"
5178,14327,img/14327.png,0,"hunting it's not a hobby, it's a way of life"
7809,72489,img/72489.png,1,"here's to you obama, your transgender agenda helped me fish out all the mentally ill on my friends list"
11038,96124,img/96124.png,1,farming simulator 1800
367,58096,img/58096.png,0,grandma is not getting run over by a reindeer this year!!
5137,28397,img/28397.png,0,this is you liking ur own fb post
7771,69203,img/69203.png,0,what hitler did was not just homicide he commited genocide
11107,92843,img/92843.png,1,feeling cute might write a diary later
9812,29406,img/29406.png,1,ahmed? im pregnant!!!
3795,81203,img/81203.png,1,holy fuck 50 muslims on one credit
9642,23419,img/23419.png,1,islamic prayers answered
11897,64250,img/64250.png,0,"what is that wonderful smell? it smells like... caramel! oh, we burnt the toffee"
4011,20931,img/20931.png,0,don't understand your specific kind of stupid but i do admire your total commitment to it
6576,5826,img/05826.png,1,"i'm not sexist. being sexist is wrong , and being wrong is for women"
1095,74650,img/74650.png,0,"dear ""mrs.imtoogoodtoanswermydms"" this will be the last dick pic i ever send your ass. it's been 6 months and still no nudes, don't deserve it. know you got my last dick pic, i put the filter on it perfect"
5667,72514,img/72514.png,0,when each letter is a mental disorder
1288,65341,img/65341.png,0,"i'm offended, you can't say that! nooooo, i can, i did and i probably will again!"
1613,31406,img/31406.png,0,stephen hawking defended the use of animals is medical research
7189,37619,img/37619.png,1,when all your peaceful solutions fail you know what old problems require old solutions
2241,28976,img/28976.png,1,when you're hiding from a shooter in your school and the foreign exchange student keeps on crying american students: first time ?
9643,30762,img/30762.png,1,muslim women are fighting for freedom and are ready for its consequences
4584,61379,img/61379.png,0,that face you make when you're a bully and just got beat up by a girl
4245,23745,img/23745.png,0,i killed someone then i found out they were annoying
5615,31847,img/31847.png,1,"why not share! so i thought fuck it, anjem choudary wants this removed because he says it insults islam"
6909,74218,img/74218.png,1,grab her by the.. nevermind
7415,74238,img/74238.png,0,when your little one brings home a new pet
306,79315,img/79315.png,0,laughs in 52% of us crime rate
1067,1793,img/01793.png,1,don't mind me i'm only watering my muslims
4625,17439,img/17439.png,0,when you stuff your jewish chicken before you give it a good roast
10059,45871,img/45871.png,0,train therapy dogs to provide support to shy goats
1362,51964,img/51964.png,1,if you got your phone wet try leaving it in dry rice overnight it will attract asians who will fix your electronics for you
235,80247,img/80247.png,0,the pimp hand strong enough for man but made for teaching
6977,36120,img/36120.png,0,so you're telling me... you smoke a plant that makes you hungry for fun?
10866,97642,img/97642.png,1,when they say white folks don't know how to cook
5075,82156,img/82156.png,0,i win again! game center
6428,40576,img/40576.png,0,i don't pretend to be something i'm not except sober. i've pretended to be sober a few times
7103,93524,img/93524.png,0,when cops see an armed robber
911,71839,img/71839.png,0,let me be perfectly clear... i will never stop lying to you suckers!!!
8398,48192,img/48192.png,1,white people cracker power the only race you can legally discriminate against!
7808,49156,img/49156.png,0,when you insult an edgy kid
9816,17508,img/17508.png,1,use one to protect your watermelon farm
1196,67183,img/67183.png,1,"jesus take the wheel. carlos, you take the stereo. and i'll take lookout"
9677,69753,img/69753.png,0,if you want good life for your children kill them all
3975,37649,img/37649.png,0,when you fall face first in the mud
4656,61208,img/61208.png,0,im not racist i love all my friends
7910,21698,img/21698.png,0,here will soon be a painting of a beautiful quran
11317,85274,img/85274.png,0,the original derp-face
1090,35642,img/35642.png,1,i got some down bitches i can call
5781,41209,img/41209.png,0,don't ever let a man do this to you
4258,1672,img/01672.png,0,when the new call of duty comes out and you're already camping
1658,63715,img/63715.png,0,this cat is getting raped tonight
5424,59186,img/59186.png,0,a good day for us all in 2019 a bad day for everyone including muslims defend homeland security!
1957,10843,img/10843.png,0,your an idiot trump thanks for the wall i'm need target practice
7696,1245,img/01245.png,0,and that was the last nativity play my son was invited to take part in
10815,60435,img/60435.png,1,what's the difference? one doesn't sing when you put it in chains
10023,74508,img/74508.png,1,i believe racism is just like black people it shouldn't exist
6486,3874,img/03874.png,1,one of the poor defenseless refugees we hear about she's smuggling 31 pounds of pure heroin
9896,80473,img/80473.png,1,vegetable soup
2048,8395,img/08395.png,1,my dad is the best at hide and seek he's been gone for 15 years
10284,20174,img/20174.png,0,when dishwasher stops working take it back
7439,20915,img/20915.png,0,i see dead people they call me on the phone to complain about trump
3019,83461,img/83461.png,0,picture portaying slaves arriving on ships
7619,57012,img/57012.png,0,albanians taking a photo
10705,15324,img/15324.png,1,why build a wall? a bad ass electric fence would be way more entertaining
8526,24316,img/24316.png,1,sharks don't attack him why? they think it's whale shit
4243,68025,img/68025.png,1,yeah okay nigger
2815,37208,img/37208.png,0,why you asking stupid questions
4132,29351,img/29351.png,1,when you forget the bomb codes
1537,51708,img/51708.png,0,i offered her a penny for her thoughts she gave me change
10923,76984,img/76984.png,1,wtf is with this guide dog? i keep ending up at kfc
10856,31427,img/31427.png,1,monkeys often play with each other
4383,24178,img/24178.png,1,i'm at the camp and i still can't concentrate
9847,4239,img/04239.png,0,when you fart in crowd and  try to look normal
4919,5874,img/05874.png,0,how you like me now ?
3055,57482,img/57482.png,0,made rice krispies way before kellogs
6325,95247,img/95247.png,0,"so, is there gonna be a storm or nah?"
7913,56940,img/56940.png,0,what does a baby from auschwitz look like
3334,96435,img/96435.png,0,the look he gives you when you're the new sheik in town
11681,2451,img/02451.png,0,what would you do if i became a pirate
8198,57281,img/57281.png,0,"roses are red, grass is green pls show bobs and vagene"
6922,47960,img/47960.png,0,when you forget that blind people have a heightened sense of smell why is your penis out ?
12235,2569,img/02569.png,0,when you're watching the #roots remake but you're in an interracial relationship
11532,83947,img/83947.png,0,polish remover works since 1939
5241,78014,img/78014.png,0,me checking outside to make sure i still hate the general public
7978,29643,img/29643.png,1,"dad, dishwasher is loaded again '' ''"
1108,13460,img/13460.png,0,cute female amputee
10886,62594,img/62594.png,1,laughs and smiles everywhere this is really a zoo
9554,54920,img/54920.png,1,so i guess a handjob is out of the question
11342,52739,img/52739.png,0,holocaust survivor has marking on his arm
7369,7431,img/07431.png,0,leave no dog behind
3512,23415,img/23415.png,0,your purchase of $19.99 comes to $21.36 after theft
3545,47530,img/47530.png,1,which one will be a single mom? the one on the right
7605,42603,img/42603.png,0,domestic abuse is not a laughing matter
9291,56098,img/56098.png,1,"i said ""a glass of juice""."
12243,59403,img/59403.png,0,is it a boy or a girl? it's a bomb
3711,79234,img/79234.png,0,that look when your father sells you for a goat
2305,58310,img/58310.png,0,"hey, dnc! it's not the people's job to rally around the candidate you choose... ...it's your job to choose the candidate that the people rally around!"
3924,67298,img/67298.png,1,who is michael lavaughn robinson? michelle obama? the tranny revealed
2353,97105,img/97105.png,0,yes i'm trying to divide the country i'm dividing the illegals from the actual citizens
11436,10627,img/10627.png,0,look at those pigs fly!
481,75481,img/75481.png,0,this has nothing to do with this post but i have 2 barely fucked goats for sale
6814,28476,img/28476.png,0,you cannot invade the trailer park there will be a dumpster-defend with a yeet cannon behind every door!
3241,9126,img/09126.png,0,"when your friend plays rap music on the way to a kkk meeting dude, you're embarassing me in front of the wizards"
4080,8962,img/08962.png,0,you know you're getting older when you walk by 3 priests and don't even get a look
11212,64208,img/64208.png,1,"""farming simulator 19 classic equipment dlc"""
4653,30249,img/30249.png,0,it's racist to call me a goat humper even though i hump goats
2736,48710,img/48710.png,0,how chevy guys go muddin how ford guys go muddin
7166,24157,img/24157.png,0,all aboard the jew jew train
5023,57982,img/57982.png,1,we can kill as many as we want and your stupid government keeps bringing us in
11141,45196,img/45196.png,1,than nasty i'd rather be deplorable
7747,67328,img/67328.png,0,happy president's day mr. president!
3396,50167,img/50167.png,0,"when i interview for a job: do we get our resumes back or do you keep them? because i only have the one, and i have a chili recipe on the back that i really wanna keep"
8227,67842,img/67842.png,1,if he's marrying me then why's he fucking a goat
7601,25369,img/25369.png,0,banging a squirter not fun for a gay man
6015,9238,img/09238.png,0,turn that frown upside down
2620,49087,img/49087.png,0,tomorrow will be another beautiful day filled with assholes
10655,3485,img/03485.png,1,probably in ur bed ya weird cunt im nota girl where do pee?
8081,89471,img/89471.png,0,sometimes i feel ugly but then i think of my sister and get over it
10185,8716,img/08716.png,1,for decades bruce fondled her this just in caitlyn jenner claims
2431,26184,img/26184.png,1,i like pizza cause it doesn't scream when i put it in the oven
6964,85920,img/85920.png,0,u want some fuk hey dear i love u show me ur pussy u are beauty
9399,7198,img/07198.png,1,islam is a religion of peace stop criticizing my religion
7231,52483,img/52483.png,1,when an indian rapes 3 tourists from 3 different countries mr. worldwide
8640,79615,img/79615.png,0,what women think men want what men really want
12363,81605,img/81605.png,0,slow cooker
9389,92317,img/92317.png,0,"you either die a hero, or live long enough to become the villain"
7235,13692,img/13692.png,0,active shooter at a walmart in tx targeting only hispanics. armed white people
11203,29481,img/29481.png,1,they're just like eggs better when beaten well
11680,87156,img/87156.png,0,when you get all the killstreaks
6371,9482,img/09482.png,0,marital status?? in a relationsheep.
8852,30642,img/30642.png,0,rabbi sitting in synagogue chillin and doing his thing
4375,19205,img/19205.png,0,"hey, i just met you, and this is crazy i forgot the condom, so anal maybe?"
8002,76950,img/76950.png,0,when you've finished with your life of crime
7371,64015,img/64015.png,1,manditory vaccinations with no exemptions i do nazi the problem...
8702,86170,img/86170.png,1,how to keep the thefts out
9592,4958,img/04958.png,1,how i see black people getting trolled on the internet
10369,97456,img/97456.png,1,rare picture of a dishwasher at birth
10880,1834,img/01834.png,1,4 years with these kids i'm tired
687,23715,img/23715.png,1,this is my wife and it is 100 percent legal under sharia law that is a fact coming to a city near you
4071,91385,img/91385.png,0,you can tell the gender of an ant by throwing it in water if it sinks= girl ant...if it floats= buoyant
7370,81279,img/81279.png,1,islam is a religion of peace behead those who mock islam
11000,59628,img/59628.png,1,the fucking dishwasher is acting up!
5130,70356,img/70356.png,1,bruce jenner's cat
2926,56470,img/56470.png,1,"ah, i think we may have found the problem you appear to be a person of colour"
2347,39285,img/39285.png,1,i'm trying to put a load in the dishwasher him: me too!
6097,91042,img/91042.png,1,hahaha good one let's burn 6 million to celebrate
6577,40159,img/40159.png,0,"are my sins forgiven now, father"
404,68042,img/68042.png,0,i think i almost got my dishwasher working
9255,96472,img/96472.png,1,white power!
4724,10675,img/10675.png,1,handjobs sold separately!
5978,7419,img/07419.png,1,"on this day, the 25th of march, 1920, the black and tans arrive in ireland... they are given a warm welcome"
3902,91374,img/91374.png,0,you don't always have to be so manly
430,54973,img/54973.png,0,this is what vitiligo looks like
2216,79854,img/79854.png,0,you knew that was the wrong hole you're goddamn right i did!
